,random_right,random_bottom,center_bottom,center_right,random_up,random_left,center_left,center_up
140774,18,30,29,1,2,0,3,3
140775,3,1,29,1,11,2,3,3
140776,4,2,29,1,10,10,3,3
140777,1,12,29,1,20,17,3,3
140778,7,2,29,1,30,4,3,3
140779,6,20,29,1,3,12,3,3
140780,14,10,29,1,22,0,3,3
140781,4,1,29,1,11,1,3,3
140782,6,1,29,1,5,2,3,3
140783,1,7,29,1,17,13,3,3
140784,17,30,29,1,2,1,3,3
140785,7,9,29,1,3,1,3,3
140786,1,13,29,1,11,13,3,3
140787,0,25,29,1,7,1,3,3
140788,7,2,29,1,30,4,3,3
140789,7,4,29,1,28,4,3,3
140790,6,5,29,1,21,0,3,3
140791,0,14,29,1,18,14,3,3
140792,11,2,29,1,0,1,3,3
140793,13,10,29,1,22,1,3,3
140794,0,7,29,1,25,11,3,3
140795,19,0,29,1,32,0,3,3
140796,1,16,29,1,16,17,3,3
140797,1,24,29,1,8,0,3,3
140798,5,16,29,1,16,0,3,3
140799,0,21,29,1,11,18,3,3
140800,2,24,29,1,8,16,3,3
140801,6,7,29,1,19,0,3,3
140802,8,12,29,1,0,10,3,3
140803,5,0,29,1,1,13,3,3
140804,19,30,29,1,2,0,3,3
140805,12,5,29,1,27,0,3,3
140806,1,19,29,1,13,4,3,3
140807,3,10,29,1,22,11,3,3
140808,7,25,29,1,7,11,3,3
140809,11,9,29,1,23,3,3,3
140810,6,2,29,1,4,2,3,3
140811,1,1,29,1,23,13,3,3
140812,10,24,29,1,8,4,3,3
140813,4,17,29,1,15,1,3,3
140814,9,5,29,1,2,4,3,3
140815,3,7,29,1,5,2,3,3
140816,4,0,29,1,32,14,3,3
140817,3,19,29,1,2,2,3,3
140818,5,23,29,1,1,13,3,3
140819,1,14,29,1,10,13,3,3
140820,12,3,29,1,29,0,3,3
140821,0,11,29,1,21,18,3,3
140822,9,7,29,1,14,2,3,3
140823,2,5,29,1,7,4,3,3
140824,0,13,29,1,19,18,3,3
140825,6,0,29,1,0,12,3,3
140826,9,1,29,1,20,2,3,3
140827,14,25,29,1,7,4,3,3
140828,2,9,29,1,23,16,3,3
140829,2,10,29,1,22,16,3,3
140830,0,23,29,1,9,14,3,3
140831,3,6,29,1,6,2,3,3
140832,3,15,29,1,17,11,3,3
140833,3,19,29,1,13,11,3,3
140834,2,3,29,1,20,12,3,3
140835,4,4,29,1,28,14,3,3
140836,2,6,29,1,6,4,3,3
140837,3,22,29,1,10,11,3,3
140838,7,1,29,1,31,4,3,3
140839,19,31,29,1,1,0,3,3
140840,0,31,29,1,1,18,3,3
140841,7,29,29,1,3,11,3,3
140842,8,5,29,1,27,3,3,3
140843,5,13,29,1,19,0,3,3
140844,2,6,29,1,26,16,3,3
140845,10,6,29,1,26,1,3,3
140846,11,5,29,1,27,0,3,3
140847,1,2,29,1,30,17,3,3
140848,17,31,29,1,1,1,3,3
140849,4,7,29,1,5,1,3,3
140850,6,6,29,1,20,0,3,3
140851,14,12,29,1,20,0,3,3
140852,16,2,29,1,0,2,3,3
140853,0,13,29,1,13,0,3,3
140854,1,14,29,1,18,17,3,3
140855,7,3,29,1,29,4,3,3
140856,9,12,29,1,14,0,3,3
140857,18,31,29,1,1,0,3,3
140858,10,5,29,1,1,2,3,3
140859,3,7,29,1,0,0,3,3
140860,3,7,29,1,5,2,3,3
140861,9,0,29,1,2,4,3,3
140862,0,17,29,1,15,18,3,3
140863,12,0,29,1,12,0,3,3
140864,4,9,29,1,3,10,3,3
140865,10,5,29,1,27,1,3,3
140866,1,12,29,1,20,17,3,3
140867,2,14,29,1,18,16,3,3
140868,1,7,29,1,5,10,3,3
140869,7,0,29,1,6,1,3,3
140870,7,12,29,1,0,1,3,3
140871,1,12,29,1,20,17,3,3
140872,2,18,29,1,14,3,3,3
140873,4,6,29,1,26,14,3,3
140874,0,4,29,1,28,11,3,3
140875,13,12,29,1,20,1,3,3
140876,10,22,29,1,10,4,3,3
140877,2,8,29,1,15,12,3,3
140878,2,0,29,1,32,16,3,3
140879,1,7,29,1,5,10,3,3
140880,1,32,29,1,0,17,3,3
140881,8,11,29,1,1,10,3,3
140882,1,4,29,1,20,13,3,3
140883,2,13,29,1,10,12,3,3
140884,0,21,29,1,11,18,3,3
140885,2,28,29,1,4,16,3,3
140886,4,9,29,1,3,10,3,3
140887,11,2,29,1,30,0,3,3
140888,14,11,29,1,21,0,3,3
140889,4,3,29,1,9,10,3,3
140890,3,23,29,1,9,11,3,3
140891,2,3,29,1,20,12,3,3
140892,15,25,29,1,7,3,3,3
140893,11,23,29,1,9,3,3,3
140894,9,20,29,1,6,0,3,3
140895,6,5,29,1,21,0,3,3
140896,0,1,29,1,31,11,3,3
140897,3,11,29,1,21,11,3,3
140898,5,1,29,1,6,4,3,3
140899,1,6,29,1,26,17,3,3
140900,3,4,29,1,8,2,3,3
140901,4,12,29,1,0,10,3,3
140902,0,8,29,1,24,18,3,3
140903,0,19,29,1,13,14,3,3
140904,10,12,29,1,20,4,3,3
140905,0,17,29,1,9,0,3,3
140906,15,21,29,1,11,0,3,3
140907,6,10,29,1,2,2,3,3
140908,3,4,29,1,3,0,3,3
140909,7,12,29,1,0,1,3,3
140910,9,5,29,1,2,4,3,3
140911,4,1,29,1,11,1,3,3
140912,0,2,29,1,30,18,3,3
140913,1,6,29,1,18,13,3,3
140914,1,14,29,1,10,13,3,3
140915,1,3,29,1,9,10,3,3
140916,5,2,29,1,5,4,3,3
140917,4,15,29,1,17,1,3,3
140918,2,8,29,1,4,4,3,3
140919,9,24,29,1,2,0,3,3
140920,1,13,29,1,11,13,3,3
140921,6,23,29,1,0,12,3,3
140922,16,2,29,1,0,2,3,3
140923,10,11,29,1,21,4,3,3
140924,4,2,29,1,30,14,3,3
140925,0,7,29,1,25,18,3,3
140926,0,21,29,1,11,18,3,3
140927,4,29,29,1,3,14,3,3
140928,1,25,29,1,7,17,3,3
140929,1,10,29,1,22,17,3,3
140930,1,2,29,1,10,10,3,3
140931,2,14,29,1,9,12,3,3
140932,7,9,29,1,3,1,3,3
140933,0,5,29,1,27,11,3,3
140934,2,22,29,1,10,16,3,3
140935,12,8,29,1,24,0,3,3
140936,13,26,29,1,0,0,3,3
140937,3,13,29,1,8,2,3,3
140938,12,0,29,1,2,0,3,3
140939,1,24,29,1,8,0,3,3
140940,12,2,29,1,0,0,3,3
140941,6,11,29,1,1,2,3,3
140942,4,5,29,1,7,1,3,3
140943,2,1,29,1,11,4,3,3
140944,0,28,29,1,4,1,3,3
140945,8,0,29,1,12,10,3,3
140946,3,1,29,1,6,0,3,3
140947,14,12,29,1,20,0,3,3
140948,1,16,29,1,16,4,3,3
140949,6,6,29,1,20,0,3,3
140950,10,3,29,1,29,1,3,3
140951,17,32,29,1,0,1,3,3
140952,0,17,29,1,15,18,3,3
140953,1,25,29,1,7,17,3,3
140954,13,21,29,1,11,1,3,3
140955,1,3,29,1,21,13,3,3
140956,7,32,29,1,0,11,3,3
140957,3,6,29,1,1,0,3,3
140958,3,1,29,1,6,0,3,3
140959,12,5,29,1,27,0,3,3
140960,2,28,29,1,4,0,3,3
140961,7,0,29,1,32,11,3,3
140962,6,8,29,1,18,0,3,3
140963,5,16,29,1,16,0,3,3
140964,11,0,29,1,2,1,3,3
140965,4,28,29,1,4,14,3,3
140966,0,2,29,1,30,11,3,3
140967,18,0,29,1,32,0,3,3
140968,1,24,29,1,8,17,3,3
140969,10,10,29,1,22,4,3,3
140970,10,1,29,1,1,2,3,3
140971,2,22,29,1,10,16,3,3
140972,13,20,29,1,12,1,3,3
140973,4,2,29,1,30,14,3,3
140974,0,28,29,1,4,4,3,3
140975,0,2,29,1,30,11,3,3
140976,0,14,29,1,12,0,3,3
140977,4,19,29,1,13,1,3,3
140978,1,9,29,1,15,13,3,3
140979,3,19,29,1,2,2,3,3
140980,8,4,29,1,28,3,3,3
140981,0,15,29,1,17,18,3,3
140982,0,14,29,1,12,0,3,3
140983,6,0,29,1,0,12,3,3
140984,9,22,29,1,4,0,3,3
140985,12,5,29,1,1,0,3,3
140986,2,15,29,1,17,3,3,3
140987,2,32,29,1,0,16,3,3
140988,8,5,29,1,7,10,3,3
140989,12,5,29,1,27,0,3,3
140990,13,20,29,1,12,1,3,3
140991,13,11,29,1,21,1,3,3
140992,2,15,29,1,8,12,3,3
140993,6,18,29,1,5,12,3,3
140994,5,5,29,1,7,0,3,3
140995,2,4,29,1,28,16,3,3
140996,0,17,29,1,15,14,3,3
140997,6,10,29,1,2,2,3,3
140998,9,10,29,1,16,0,3,3
140999,0,15,29,1,17,18,3,3
141000,3,7,29,1,5,2,3,3
141001,5,14,29,1,18,0,3,3
141002,3,6,29,1,1,0,3,3
141003,6,17,29,1,6,12,3,3
141004,9,6,29,1,15,2,3,3
141005,0,15,29,1,17,14,3,3
141006,8,5,29,1,7,10,3,3
141007,5,6,29,1,6,0,3,3
141008,1,22,29,1,10,0,3,3
141009,7,1,29,1,31,4,3,3
141010,13,9,29,1,23,1,3,3
141011,10,23,29,1,9,4,3,3
141012,11,22,29,1,10,3,3,3
141013,2,23,29,1,9,16,3,3
141014,0,25,29,1,7,1,3,3
141015,2,13,29,1,10,12,3,3
141016,0,22,29,1,10,18,3,3
141017,1,3,29,1,29,17,3,3
141018,5,18,29,1,14,0,3,3
141019,2,13,29,1,19,16,3,3
141020,1,25,29,1,7,17,3,3
141021,2,2,29,1,30,16,3,3
141022,0,0,29,1,32,18,3,3
141023,0,15,29,1,17,18,3,3
141024,0,17,29,1,9,0,3,3
141025,3,17,29,1,4,2,3,3
141026,6,19,29,1,13,0,3,3
141027,5,13,29,1,19,0,3,3
141028,3,6,29,1,1,0,3,3
141029,2,24,29,1,8,16,3,3
141030,15,9,29,1,23,0,3,3
141031,11,24,29,1,8,3,3,3
141032,1,21,29,1,11,17,3,3
141033,1,5,29,1,27,17,3,3
141034,1,23,29,1,9,0,3,3
141035,6,2,29,1,4,2,3,3
141036,14,26,29,1,6,4,3,3
141037,0,7,29,1,25,11,3,3
141038,12,1,29,1,1,0,3,3
141039,5,24,29,1,0,13,3,3
141040,0,5,29,1,27,11,3,3
141041,3,8,29,1,4,2,3,3
141042,2,12,29,1,20,16,3,3
141043,5,19,29,1,5,13,3,3
141044,4,3,29,1,9,10,3,3
141045,9,10,29,1,16,0,3,3
141046,12,11,29,1,10,2,3,3
141047,10,2,29,1,0,2,3,3
141048,12,8,29,1,24,0,3,3
141049,1,9,29,1,23,17,3,3
141050,3,15,29,1,17,11,3,3
141051,1,29,29,1,3,0,3,3
141052,2,20,29,1,12,16,3,3
141053,11,22,29,1,10,3,3,3
141054,5,6,29,1,6,0,3,3
141055,2,5,29,1,7,4,3,3
141056,8,1,29,1,31,3,3,3
141057,1,18,29,1,14,4,3,3
141058,1,18,29,1,14,17,3,3
141059,11,5,29,1,27,0,3,3
141060,4,4,29,1,8,10,3,3
141061,11,9,29,1,23,3,3,3
141062,5,1,29,1,0,13,3,3
141063,5,16,29,1,16,0,3,3
141064,2,18,29,1,14,3,3,3
141065,3,15,29,1,17,11,3,3
141066,2,30,29,1,2,16,3,3
141067,0,14,29,1,18,14,3,3
141068,0,13,29,1,13,0,3,3
141069,0,24,29,1,8,1,3,3
141070,1,18,29,1,14,4,3,3
141071,2,26,29,1,6,0,3,3
141072,12,0,29,1,2,0,3,3
141073,16,0,29,1,2,2,3,3
141074,5,18,29,1,14,0,3,3
141075,5,11,29,1,1,4,3,3
141076,14,30,29,1,2,4,3,3
141077,4,3,29,1,29,14,3,3
141078,9,2,29,1,19,2,3,3
141079,1,27,29,1,5,0,3,3
141080,8,9,29,1,3,0,3,3
141081,8,0,29,1,6,0,3,3
141082,6,1,29,1,5,2,3,3
141083,3,18,29,1,14,11,3,3
141084,7,11,29,1,1,1,3,3
141085,2,4,29,1,8,4,3,3
141086,12,4,29,1,28,0,3,3
141087,1,6,29,1,18,13,3,3
141088,4,4,29,1,28,14,3,3
141089,1,29,29,1,3,3,3,3
141090,7,29,29,1,3,11,3,3
141091,1,11,29,1,21,17,3,3
141092,2,4,29,1,8,4,3,3
141093,1,3,29,1,21,13,3,3
141094,1,11,29,1,21,17,3,3
141095,8,1,29,1,5,0,3,3
141096,2,16,29,1,16,3,3,3
141097,0,14,29,1,18,14,3,3
141098,7,3,29,1,29,4,3,3
141099,1,3,29,1,29,17,3,3
141100,2,26,29,1,6,16,3,3
141101,14,32,29,1,0,4,3,3
141102,3,5,29,1,7,2,3,3
141103,1,1,29,1,31,17,3,3
141104,7,2,29,1,30,4,3,3
141105,4,2,29,1,10,1,3,3
141106,14,21,29,1,11,0,3,3
141107,4,13,29,1,19,1,3,3
141108,2,27,29,1,5,16,3,3
141109,3,3,29,1,4,0,3,3
141110,1,5,29,1,19,13,3,3
141111,14,21,29,1,11,0,3,3
141112,12,7,29,1,25,0,3,3
141113,1,22,29,1,10,0,3,3
141114,6,13,29,1,19,0,3,3
141115,0,23,29,1,9,18,3,3
141116,3,5,29,1,2,0,3,3
141117,10,5,29,1,1,2,3,3
141118,6,4,29,1,22,0,3,3
141119,0,16,29,1,16,14,3,3
141120,3,14,29,1,7,2,3,3
141121,5,23,29,1,1,13,3,3
141122,1,26,29,1,6,0,3,3
141123,5,1,29,1,11,0,3,3
141124,2,6,29,1,26,16,3,3
141125,2,6,29,1,17,12,3,3
141126,0,21,29,1,11,18,3,3
141127,0,11,29,1,21,14,3,3
141128,7,27,29,1,5,11,3,3
141129,0,17,29,1,15,18,3,3
141130,5,19,29,1,5,13,3,3
141131,6,15,29,1,17,0,3,3
141132,1,29,29,1,3,17,3,3
141133,2,15,29,1,8,12,3,3
141134,13,9,29,1,23,1,3,3
141135,1,27,29,1,5,0,3,3
141136,0,15,29,1,17,18,3,3
141137,12,0,29,1,12,0,3,3
141138,6,17,29,1,6,12,3,3
141139,2,6,29,1,6,4,3,3
141140,6,10,29,1,2,2,3,3
141141,7,26,29,1,6,11,3,3
141142,9,3,29,1,18,2,3,3
141143,0,12,29,1,20,18,3,3
141144,6,0,29,1,6,2,3,3
141145,10,8,29,1,24,1,3,3
141146,1,11,29,1,21,17,3,3
141147,1,31,29,1,1,17,3,3
141148,0,29,29,1,3,18,3,3
141149,3,14,29,1,7,2,3,3
141150,0,26,29,1,6,1,3,3
141151,0,15,29,1,17,18,3,3
141152,1,9,29,1,23,17,3,3
141153,2,8,29,1,15,12,3,3
141154,9,3,29,1,18,2,3,3
141155,0,24,29,1,8,1,3,3
141156,12,1,29,1,31,0,3,3
141157,3,3,29,1,4,0,3,3
141158,2,20,29,1,12,16,3,3
141159,2,11,29,1,21,16,3,3
141160,2,22,29,1,10,0,3,3
141161,14,26,29,1,6,4,3,3
141162,11,1,29,1,31,0,3,3
141163,8,3,29,1,3,0,3,3
141164,1,24,29,1,8,0,3,3
141165,9,0,29,1,2,4,3,3
141166,7,0,29,1,32,11,3,3
141167,5,18,29,1,6,13,3,3
141168,6,16,29,1,7,12,3,3
141169,3,13,29,1,8,2,3,3
141170,2,25,29,1,7,16,3,3
141171,2,4,29,1,19,12,3,3
141172,13,21,29,1,11,1,3,3
141173,1,13,29,1,19,17,3,3
141174,4,7,29,1,25,14,3,3
141175,2,8,29,1,24,16,3,3
141176,12,4,29,1,28,0,3,3
141177,2,17,29,1,15,3,3,3
141178,15,0,29,1,32,3,3,3
141179,4,18,29,1,14,1,3,3
141180,5,0,29,1,7,4,3,3
141181,11,5,29,1,27,0,3,3
141182,1,7,29,1,25,17,3,3
141183,6,3,29,1,3,2,3,3
141184,0,5,29,1,27,11,3,3
141185,2,24,29,1,8,0,3,3
141186,10,6,29,1,0,2,3,3
141187,16,1,29,1,1,2,3,3
141188,5,5,29,1,7,0,3,3
141189,14,21,29,1,11,0,3,3
141190,6,14,29,1,18,0,3,3
141191,18,0,29,1,32,0,3,3
141192,3,1,29,1,11,2,3,3
141193,6,10,29,1,2,2,3,3
141194,13,25,29,1,1,0,3,3
141195,3,18,29,1,3,2,3,3
141196,7,28,29,1,4,11,3,3
141197,3,12,29,1,20,11,3,3
141198,1,3,29,1,29,17,3,3
141199,0,16,29,1,16,18,3,3
141200,1,24,29,1,8,17,3,3
141201,14,21,29,1,11,0,3,3
141202,14,11,29,1,21,0,3,3
141203,12,7,29,1,25,0,3,3
141204,0,29,29,1,3,4,3,3
141205,3,18,29,1,14,11,3,3
141206,5,20,29,1,4,13,3,3
141207,0,3,29,1,29,11,3,3
141208,1,11,29,1,13,13,3,3
141209,15,0,29,1,32,3,3,3
141210,1,30,29,1,2,17,3,3
141211,3,17,29,1,4,2,3,3
141212,2,8,29,1,4,4,3,3
141213,3,15,29,1,6,2,3,3
141214,1,13,29,1,11,13,3,3
141215,14,9,29,1,23,0,3,3
141216,4,1,29,1,11,1,3,3
141217,14,9,29,1,23,0,3,3
141218,3,16,29,1,16,11,3,3
141219,1,15,29,1,9,13,3,3
141220,1,12,29,1,12,13,3,3
141221,8,8,29,1,4,10,3,3
141222,6,17,29,1,15,0,3,3
141223,4,2,29,1,30,14,3,3
141224,8,6,29,1,6,10,3,3
141225,18,0,29,1,32,0,3,3
141226,2,0,29,1,23,12,3,3
141227,16,0,29,1,2,2,3,3
141228,1,8,29,1,24,17,3,3
141229,0,9,29,1,23,14,3,3
141230,3,24,29,1,8,11,3,3
141231,5,3,29,1,4,4,3,3
141232,0,24,29,1,8,14,3,3
141233,4,0,29,1,12,10,3,3
141234,6,1,29,1,5,2,3,3
141235,2,3,29,1,29,16,3,3
141236,4,7,29,1,25,14,3,3
141237,13,20,29,1,12,1,3,3
141238,2,17,29,1,15,16,3,3
141239,0,18,29,1,8,0,3,3
141240,5,5,29,1,7,0,3,3
141241,13,12,29,1,20,1,3,3
141242,1,21,29,1,11,17,3,3
141243,5,1,29,1,6,4,3,3
141244,6,4,29,1,2,2,3,3
141245,4,30,29,1,2,14,3,3
141246,1,10,29,1,14,13,3,3
141247,6,11,29,1,1,2,3,3
141248,2,31,29,1,1,16,3,3
141249,2,9,29,1,23,16,3,3
141250,2,19,29,1,13,16,3,3
141251,1,5,29,1,27,17,3,3
141252,1,9,29,1,15,13,3,3
141253,0,13,29,1,19,18,3,3
141254,2,20,29,1,12,16,3,3
141255,2,23,29,1,9,16,3,3
141256,5,22,29,1,2,13,3,3
141257,8,6,29,1,6,10,3,3
141258,1,28,29,1,4,3,3,3
141259,2,20,29,1,12,16,3,3
141260,7,11,29,1,1,1,3,3
141261,10,5,29,1,27,1,3,3
141262,0,1,29,1,31,18,3,3
141263,11,2,29,1,30,0,3,3
141264,4,10,29,1,2,10,3,3
141265,17,30,29,1,2,1,3,3
141266,18,0,29,1,32,0,3,3
141267,0,29,29,1,3,4,3,3
141268,10,3,29,1,29,1,3,3
141269,11,6,29,1,26,0,3,3
141270,9,7,29,1,14,2,3,3
141271,19,30,29,1,2,0,3,3
141272,2,5,29,1,27,16,3,3
141273,2,11,29,1,12,12,3,3
141274,12,2,29,1,30,0,3,3
141275,10,1,29,1,31,1,3,3
141276,0,16,29,1,16,14,3,3
141277,0,16,29,1,16,14,3,3
141278,2,1,29,1,22,12,3,3
141279,7,1,29,1,31,4,3,3
141280,0,22,29,1,10,1,3,3
141281,12,20,29,1,1,2,3,3
141282,10,22,29,1,10,4,3,3
141283,16,0,29,1,21,2,3,3
141284,2,28,29,1,4,16,3,3
141285,5,18,29,1,14,0,3,3
141286,4,25,29,1,7,14,3,3
141287,0,6,29,1,26,11,3,3
141288,2,11,29,1,12,12,3,3
141289,3,2,29,1,10,2,3,3
141290,2,8,29,1,24,16,3,3
141291,1,7,29,1,17,13,3,3
141292,0,15,29,1,17,14,3,3
141293,7,28,29,1,4,11,3,3
141294,0,20,29,1,12,14,3,3
141295,0,25,29,1,7,1,3,3
141296,0,24,29,1,8,1,3,3
141297,4,3,29,1,9,10,3,3
141298,2,16,29,1,16,3,3,3
141299,9,2,29,1,0,4,3,3
141300,2,28,29,1,4,16,3,3
141301,2,26,29,1,6,0,3,3
141302,3,5,29,1,7,2,3,3
141303,1,15,29,1,17,4,3,3
141304,9,2,29,1,0,4,3,3
141305,1,0,29,1,24,13,3,3
141306,4,13,29,1,19,1,3,3
141307,2,5,29,1,27,16,3,3
141308,3,17,29,1,4,2,3,3
141309,2,22,29,1,10,0,3,3
141310,0,15,29,1,17,18,3,3
141311,8,12,29,1,0,10,3,3
141312,0,13,29,1,13,0,3,3
141313,2,13,29,1,19,16,3,3
141314,6,13,29,1,19,0,3,3
141315,14,20,29,1,12,0,3,3
141316,6,16,29,1,7,12,3,3
141317,6,21,29,1,2,12,3,3
141318,8,7,29,1,5,10,3,3
141319,2,3,29,1,9,4,3,3
141320,6,19,29,1,13,0,3,3
141321,2,13,29,1,19,3,3,3
141322,13,25,29,1,1,0,3,3
141323,4,1,29,1,11,10,3,3
141324,4,19,29,1,13,1,3,3
141325,2,20,29,1,12,16,3,3
141326,1,0,29,1,32,17,3,3
141327,13,1,29,1,1,0,3,3
141328,1,0,29,1,24,13,3,3
141329,1,15,29,1,9,13,3,3
141330,7,3,29,1,29,4,3,3
141331,16,1,29,1,1,2,3,3
141332,11,0,29,1,2,1,3,3
141333,0,9,29,1,23,14,3,3
141334,2,25,29,1,7,16,3,3
141335,6,4,29,1,2,2,3,3
141336,9,24,29,1,2,0,3,3
141337,4,3,29,1,9,10,3,3
141338,14,20,29,1,12,0,3,3
141339,4,3,29,1,9,1,3,3
141340,17,32,29,1,0,1,3,3
141341,9,2,29,1,0,4,3,3
141342,4,28,29,1,4,14,3,3
141343,11,5,29,1,27,0,3,3
141344,0,4,29,1,28,18,3,3
141345,0,29,29,1,3,18,3,3
141346,0,8,29,1,24,18,3,3
141347,1,0,29,1,32,17,3,3
141348,11,8,29,1,24,0,3,3
141349,3,15,29,1,6,2,3,3
141350,11,20,29,1,12,3,3,3
141351,15,20,29,1,12,0,3,3
141352,1,16,29,1,16,17,3,3
141353,11,2,29,1,0,1,3,3
141354,2,9,29,1,14,12,3,3
141355,2,27,29,1,5,16,3,3
141356,2,5,29,1,27,16,3,3
141357,12,10,29,1,11,2,3,3
141358,2,14,29,1,9,12,3,3
141359,7,30,29,1,2,11,3,3
141360,4,7,29,1,25,14,3,3
141361,2,11,29,1,21,16,3,3
141362,11,0,29,1,12,1,3,3
141363,0,28,29,1,4,4,3,3
141364,12,3,29,1,29,0,3,3
141365,8,5,29,1,27,3,3,3
141366,5,9,29,1,3,4,3,3
141367,2,8,29,1,24,16,3,3
141368,1,9,29,1,23,17,3,3
141369,6,1,29,1,5,2,3,3
141370,14,32,29,1,0,4,3,3
141371,1,0,29,1,24,13,3,3
141372,1,0,29,1,24,13,3,3
141373,0,8,29,1,24,11,3,3
141374,11,23,29,1,9,3,3,3
141375,0,6,29,1,26,18,3,3
141376,6,12,29,1,0,2,3,3
141377,3,18,29,1,14,11,3,3
141378,15,30,29,1,2,3,3,3
141379,2,30,29,1,2,16,3,3
141380,2,13,29,1,10,12,3,3
141381,11,20,29,1,12,3,3,3
141382,5,16,29,1,16,0,3,3
141383,0,28,29,1,4,1,3,3
141384,2,25,29,1,7,16,3,3
141385,2,26,29,1,6,0,3,3
141386,2,0,29,1,23,12,3,3
141387,2,12,29,1,11,12,3,3
141388,8,10,29,1,2,10,3,3
141389,4,4,29,1,8,1,3,3
141390,13,10,29,1,22,1,3,3
141391,7,11,29,1,1,1,3,3
141392,11,1,29,1,1,1,3,3
141393,0,2,29,1,30,11,3,3
141394,0,28,29,1,4,1,3,3
141395,8,4,29,1,2,0,3,3
141396,2,21,29,1,11,16,3,3
141397,8,11,29,1,1,0,3,3
141398,2,3,29,1,9,4,3,3
141399,0,4,29,1,28,18,3,3
141400,8,12,29,1,0,0,3,3
141401,2,18,29,1,14,16,3,3
141402,0,28,29,1,4,1,3,3
141403,2,27,29,1,5,16,3,3
141404,12,2,29,1,30,0,3,3
141405,0,13,29,1,19,18,3,3
141406,2,2,29,1,30,16,3,3
141407,3,11,29,1,21,11,3,3
141408,1,18,29,1,14,17,3,3
141409,1,20,29,1,12,17,3,3
141410,6,15,29,1,17,0,3,3
141411,10,6,29,1,0,2,3,3
141412,14,21,29,1,11,0,3,3
141413,2,1,29,1,31,16,3,3
141414,3,7,29,1,0,0,3,3
141415,18,32,29,1,0,0,3,3
141416,1,19,29,1,13,4,3,3
141417,0,19,29,1,7,0,3,3
141418,9,5,29,1,2,4,3,3
141419,3,11,29,1,21,11,3,3
141420,11,12,29,1,20,3,3,3
141421,0,28,29,1,4,4,3,3
141422,4,4,29,1,8,10,3,3
141423,0,14,29,1,18,18,3,3
141424,4,13,29,1,19,1,3,3
141425,2,19,29,1,13,16,3,3
141426,4,28,29,1,4,14,3,3
141427,1,29,29,1,3,3,3,3
141428,6,22,29,1,1,12,3,3
141429,2,22,29,1,10,0,3,3
141430,0,12,29,1,20,18,3,3
141431,18,0,29,1,32,0,3,3
141432,4,17,29,1,15,1,3,3
141433,0,15,29,1,11,0,3,3
141434,0,4,29,1,28,18,3,3
141435,1,12,29,1,12,13,3,3
141436,3,18,29,1,14,11,3,3
141437,2,19,29,1,13,3,3,3
141438,14,12,29,1,20,0,3,3
141439,1,23,29,1,9,0,3,3
141440,1,16,29,1,16,17,3,3
141441,2,5,29,1,7,4,3,3
141442,2,16,29,1,16,3,3,3
141443,14,30,29,1,2,4,3,3
141444,0,22,29,1,10,14,3,3
141445,2,6,29,1,6,4,3,3
141446,4,0,29,1,12,10,3,3
141447,1,9,29,1,15,13,3,3
141448,1,8,29,1,24,17,3,3
141449,14,31,29,1,1,4,3,3
141450,15,9,29,1,23,0,3,3
141451,11,24,29,1,8,3,3,3
141452,0,16,29,1,16,14,3,3
141453,3,24,7,10,8,11,1,25
141454,1,13,7,10,19,17,1,25
141455,4,4,7,10,8,1,1,25
141456,3,13,7,10,19,11,1,25
141457,4,18,7,10,14,1,1,25
141458,5,15,7,10,17,0,1,25
141459,2,15,7,10,17,16,1,25
141460,14,25,7,10,7,4,1,25
141461,0,27,7,10,5,1,1,25
141462,1,7,7,10,17,13,1,25
141463,4,9,7,10,3,10,1,25
141464,5,6,7,10,6,0,1,25
141465,5,18,7,10,14,0,1,25
141466,5,4,7,10,3,4,1,25
141467,0,13,7,10,19,18,1,25
141468,2,4,7,10,28,16,1,25
141469,3,6,7,10,1,0,1,25
141470,10,23,7,10,9,4,1,25
141471,13,11,7,10,21,1,1,25
141472,0,7,7,10,25,18,1,25
141473,8,7,7,10,5,10,1,25
141474,6,0,7,10,6,2,1,25
141475,6,18,7,10,5,12,1,25
141476,7,10,7,10,2,1,1,25
141477,3,6,7,10,1,0,1,25
141478,10,3,7,10,29,1,1,25
141479,5,23,7,10,1,13,1,25
141480,0,24,7,10,8,1,1,25
141481,7,3,7,10,29,4,1,25
141482,6,6,7,10,20,0,1,25
141483,0,24,7,10,8,14,1,25
141484,2,4,7,10,19,12,1,25
141485,1,22,7,10,10,0,1,25
141486,5,1,7,10,6,4,1,25
141487,7,10,7,10,2,1,1,25
141488,7,10,7,10,2,1,1,25
141489,0,21,7,10,11,14,1,25
141490,13,25,7,10,1,0,1,25
141491,6,19,7,10,13,0,1,25
141492,2,5,7,10,18,12,1,25
141493,3,2,7,10,10,2,1,25
141494,1,4,7,10,20,13,1,25
141495,1,13,7,10,11,13,1,25
141496,4,4,7,10,8,10,1,25
141497,10,20,7,10,12,4,1,25
141498,7,1,7,10,31,4,1,25
141499,4,9,7,10,3,10,1,25
141500,0,11,7,10,21,14,1,25
141501,3,14,7,10,18,11,1,25
141502,1,10,7,10,22,17,1,25
141503,2,15,7,10,8,12,1,25
141504,4,15,7,10,17,1,1,25
141505,1,18,7,10,14,4,1,25
141506,7,8,7,10,24,4,1,25
141507,4,1,7,10,11,1,1,25
