,point_idx,dist_around,center_left,center_bottom,center_right,random_up,random_right,random_bottom,center_up,random_left,dist_index_sort
492,4,11.662,18,1,0,5,3,7,31,2,19.0
493,4,27.019,18,1,0,4,1,28,31,17,84.0
494,4,13.892,18,1,0,19,3,13,31,11,30.0
495,4,19.647,18,1,0,26,12,6,31,0,46.0
496,4,22.847,18,1,0,5,5,2,31,4,65.0
497,4,21.024,18,1,0,10,1,22,31,17,57.0
498,4,8.0,18,1,0,11,1,1,31,10,7.0
499,4,24.042,18,1,0,8,3,24,31,11,71.0
500,5,12.649,17,9,1,13,0,13,23,0,41.0
501,5,6.708,17,9,1,17,0,15,23,14,14.0
502,5,18.248,17,9,1,20,15,12,23,0,74.0
503,5,23.409,17,9,1,1,9,1,23,4,89.0
504,5,16.763,17,9,1,7,6,16,23,12,63.0
505,5,22.804,17,9,1,1,7,31,23,11,86.0
506,5,4.123,17,9,1,27,0,5,23,18,3.0
507,5,19.647,17,9,1,4,6,19,23,12,77.0
508,5,12.806,17,9,1,11,4,1,23,1,43.0
509,5,23.022,17,9,1,0,2,32,23,16,87.0
510,5,16.553,17,9,1,5,3,16,23,2,62.0
511,5,10.44,17,9,1,6,4,6,23,1,37.0
512,5,7.81,17,9,1,18,3,14,23,11,18.0
513,5,15.033,17,9,1,8,0,24,23,18,55.0
514,5,25.612,17,9,1,3,0,29,23,1,94.0
515,5,7.211,17,9,1,19,3,13,23,11,17.0
516,5,17.804,17,9,1,12,11,20,23,3,72.0
517,5,9.055,17,9,1,2,6,10,23,2,30.0
518,5,8.485,17,9,1,29,0,3,23,11,22.0
519,5,6.325,17,9,1,4,3,3,23,0,11.0
520,5,13.038,17,9,1,12,4,0,23,10,45.0
521,5,26.401,17,9,1,2,17,30,23,1,96.0
522,5,17.692,17,9,1,4,9,22,23,0,70.0
523,5,9.055,17,9,1,14,2,18,23,16,30.0
524,5,10.296,17,9,1,0,6,0,23,12,36.0
525,5,14.036,17,9,1,9,2,23,23,16,50.0
526,5,6.0,17,9,1,17,1,15,23,17,8.0
527,5,6.403,17,9,1,19,2,4,23,12,13.0
528,5,17.263,17,9,1,26,11,6,23,0,69.0
529,5,19.723,17,9,1,13,5,19,23,0,79.0
530,5,11.662,17,9,1,13,3,19,23,11,40.0
531,5,14.0,17,9,1,23,11,9,23,3,49.0
532,5,18.439,17,9,1,27,12,5,23,0,75.0
533,5,8.0,17,9,1,15,1,17,23,17,19.0
534,5,5.099,17,9,1,18,2,14,23,16,5.0
535,5,14.765,17,9,1,16,1,16,23,4,52.0
536,5,10.0,17,9,1,9,2,3,23,4,35.0
537,5,8.944,17,9,1,0,5,1,23,13,26.0
538,5,9.487,17,9,1,32,4,0,23,14,33.0
539,5,24.698,17,9,1,2,14,30,23,4,92.0
540,5,17.205,17,9,1,3,7,3,23,1,68.0
541,5,17.692,17,9,1,4,9,22,23,0,70.0
542,5,15.811,17,9,1,8,2,15,23,12,60.0
543,5,13.601,17,9,1,10,1,14,23,13,46.0
544,5,17.088,17,9,1,29,10,3,23,1,65.0
545,5,11.402,17,9,1,10,3,2,23,2,39.0
546,5,9.0,17,9,1,14,1,18,23,17,28.0
547,5,15.264,17,9,1,5,5,2,23,4,58.0
548,5,8.062,17,9,1,15,0,17,23,18,20.0
549,5,17.088,17,9,1,29,10,3,23,1,65.0
550,5,15.0,17,9,1,8,1,24,23,17,54.0
551,5,28.018,17,9,1,0,17,32,23,1,99.0
552,5,21.095,17,9,1,12,15,20,23,0,84.0
553,5,14.866,17,9,1,18,2,14,23,3,53.0
554,5,14.318,17,9,1,10,3,22,23,11,51.0
555,5,15.297,17,9,1,9,12,12,23,2,59.0
556,5,17.889,17,9,1,31,10,1,23,1,73.0
557,5,9.22,17,9,1,7,3,0,23,0,32.0
558,5,13.892,17,9,1,11,4,1,23,10,48.0
559,5,6.083,17,9,1,22,3,10,23,11,9.0
560,5,17.117,17,9,1,6,3,1,23,0,67.0
561,5,27.203,17,9,1,1,17,31,23,1,98.0
562,5,7.071,17,9,1,16,0,16,23,18,16.0
563,5,12.806,17,9,1,11,4,1,23,1,43.0
564,5,19.723,17,9,1,13,5,19,23,0,79.0
565,5,18.601,17,9,1,1,12,20,23,2,76.0
566,5,12.728,17,9,1,12,10,0,23,2,42.0
567,5,8.485,17,9,1,29,0,3,23,11,22.0
568,5,8.602,17,9,1,8,1,4,23,10,25.0
569,5,9.0,17,9,1,32,1,0,23,17,28.0
570,5,13.601,17,9,1,7,5,0,23,4,46.0
571,5,7.0,17,9,1,30,1,2,23,17,15.0
572,5,2.236,17,9,1,21,2,11,23,16,1.0
573,5,5.831,17,9,1,20,2,3,23,12,7.0
574,5,4.243,17,9,1,26,4,6,23,14,4.0
575,5,17.0,17,9,1,3,5,4,23,4,64.0
576,5,10.63,17,9,1,10,2,2,23,4,38.0
577,5,19.849,17,9,1,8,10,24,23,4,81.0
578,5,20.248,17,9,1,12,14,20,23,0,82.0
579,5,9.899,17,9,1,10,1,2,23,10,34.0
580,5,24.413,17,9,1,3,1,29,23,3,91.0
581,5,1.0,17,9,1,23,0,9,23,18,0.0
582,5,15.033,17,9,1,8,2,24,23,16,55.0
583,5,24.839,17,9,1,4,0,28,23,1,93.0
584,5,15.232,17,9,1,29,8,3,23,3,57.0
585,5,16.125,17,9,1,7,3,0,23,0,61.0
586,5,8.062,17,9,1,15,2,17,23,16,20.0
587,5,21.024,17,9,1,2,2,30,23,16,83.0
588,5,3.162,17,9,1,26,2,6,23,16,2.0
589,5,26.401,17,9,1,2,17,30,23,1,96.0
590,5,8.485,17,9,1,29,0,3,23,11,22.0
591,5,23.854,17,9,1,3,0,29,23,4,90.0
592,5,6.325,17,9,1,21,3,11,23,11,11.0
593,5,25.942,17,9,1,0,13,2,23,0,95.0
594,5,6.083,17,9,1,17,0,15,23,18,9.0
595,5,21.378,17,9,1,2,5,22,23,13,85.0
596,5,5.099,17,9,1,18,0,14,23,18,5.0
597,5,8.944,17,9,1,7,2,5,23,4,26.0
598,5,19.698,17,9,1,15,6,17,23,0,78.0
599,5,23.087,17,9,1,0,3,7,23,0,88.0
600,6,13.416,2,2,6,11,12,10,4,2,59.0
601,6,11.18,2,2,6,15,0,17,4,18,34.0
602,6,12.806,2,2,6,0,18,32,4,0,53.0
603,6,18.028,2,2,6,8,4,4,4,1,81.0
604,6,5.385,2,2,6,5,8,7,4,10,7.0
605,6,11.402,2,2,6,15,9,11,4,0,37.0
606,6,14.318,2,2,6,24,0,8,4,11,63.0
607,6,12.042,2,2,6,18,6,14,4,0,43.0
608,6,15.811,2,2,6,23,1,9,4,17,69.0
609,6,8.246,2,2,6,2,12,0,4,0,17.0
610,6,5.831,2,2,6,15,3,17,4,11,8.0
611,6,14.142,2,2,6,20,0,12,4,18,61.0
612,6,9.434,2,2,6,5,2,27,4,16,27.0
613,6,12.083,2,2,6,21,1,3,4,13,46.0
614,6,9.055,2,2,6,1,9,1,4,4,23.0
615,6,21.84,2,2,6,31,4,1,4,14,94.0
616,6,10.63,2,2,6,2,17,30,4,1,32.0
617,6,16.401,2,2,6,23,0,9,4,18,73.0
618,6,17.464,2,2,6,27,7,5,4,4,77.0
619,6,12.369,2,2,6,16,9,10,4,0,51.0
620,6,6.708,2,2,6,2,3,19,4,2,12.0
621,6,18.028,2,2,6,16,9,5,4,2,81.0
622,6,7.071,2,2,6,5,5,19,4,13,14.0
623,6,17.263,2,2,6,21,6,5,4,0,76.0
624,6,23.409,2,2,6,32,2,0,4,16,99.0
625,6,13.153,2,2,6,3,8,9,4,0,58.0
626,6,19.235,2,2,6,29,0,3,4,11,88.0
627,6,3.606,2,2,6,2,9,24,4,0,3.0
628,6,12.083,2,2,6,21,1,3,4,13,46.0
629,6,12.042,2,2,6,18,6,14,4,0,43.0
630,6,2.236,2,2,6,3,8,3,4,0,1.0
631,6,12.207,2,2,6,0,17,32,4,1,49.0
632,6,15.297,2,2,6,25,0,7,4,11,68.0
633,6,7.211,2,2,6,16,2,7,4,12,15.0
634,6,9.22,2,2,6,1,8,11,4,10,24.0
635,6,20.125,2,2,6,28,1,4,4,17,89.0
636,6,9.0,2,2,6,1,10,1,4,2,21.0
637,6,12.207,2,2,6,0,17,32,4,1,49.0
638,6,21.095,2,2,6,11,5,1,4,0,92.0
639,6,18.788,2,2,6,27,2,5,4,16,85.0
640,6,20.125,2,2,6,28,12,4,4,0,89.0
641,6,12.806,2,2,6,0,2,32,4,16,53.0
642,6,12.0,2,2,6,2,6,10,4,2,41.0
643,6,18.974,2,2,6,17,9,4,4,2,86.0
644,6,15.811,2,2,6,25,8,7,4,3,69.0
645,6,7.81,2,2,6,16,1,8,4,13,16.0
646,6,9.0,2,2,6,10,1,22,4,17,21.0
647,6,11.402,2,2,6,1,17,31,4,1,37.0
648,6,12.806,2,2,6,20,2,12,4,16,53.0
649,6,17.493,2,2,6,25,1,7,4,17,78.0
650,6,10.817,2,2,6,4,1,28,4,17,33.0
651,6,9.434,2,2,6,5,2,27,4,16,27.0
652,6,14.866,2,2,6,24,1,0,4,13,65.0
653,6,11.662,2,2,6,9,12,12,4,2,39.0
654,6,20.224,2,2,6,30,0,2,4,11,91.0
655,6,6.708,2,2,6,7,4,25,4,14,12.0
656,6,6.403,2,2,6,5,0,27,4,4,10.0
657,6,15.033,2,2,6,5,4,7,4,1,66.0
658,6,22.847,2,2,6,31,1,1,4,17,98.0
659,6,13.601,2,2,6,23,2,0,4,12,60.0
660,6,4.472,2,2,6,12,10,20,4,4,4.0
661,6,12.369,2,2,6,22,3,10,4,11,51.0
662,6,18.0,2,2,6,8,3,4,4,2,80.0
663,6,9.22,2,2,6,3,4,29,4,14,24.0
664,6,11.18,2,2,6,0,15,32,4,3,34.0
665,6,12.083,2,2,6,21,11,11,4,3,46.0
666,6,5.099,2,2,6,9,1,15,4,13,6.0
667,6,12.0,2,2,6,2,6,10,4,2,41.0
668,6,5.0,2,2,6,6,7,26,4,11,5.0
669,6,8.602,2,2,6,17,1,7,4,13,19.0
670,6,15.133,2,2,6,5,1,7,4,10,67.0
671,6,22.0,2,2,6,12,10,0,4,2,95.0
672,6,16.401,2,2,6,23,0,9,4,18,73.0
673,6,9.487,2,2,6,13,1,19,4,17,31.0
674,6,14.318,2,2,6,12,12,9,4,2,63.0
675,6,11.18,2,2,6,1,4,11,4,10,34.0
676,6,12.042,2,2,6,18,1,14,4,17,43.0
677,6,6.325,2,2,6,1,12,20,4,2,9.0
678,6,17.029,2,2,6,7,4,5,4,1,75.0
679,6,6.403,2,2,6,15,1,17,4,4,10.0
680,6,2.0,2,2,6,2,6,4,4,2,0.0
681,6,3.162,2,2,6,11,3,21,4,11,2.0
682,6,9.434,2,2,6,18,1,6,4,13,27.0
683,6,18.358,2,2,6,26,12,6,4,0,84.0
684,6,8.944,2,2,6,2,6,21,4,12,20.0
685,6,21.095,2,2,6,11,1,1,4,10,92.0
686,6,9.434,2,2,6,18,1,6,4,13,27.0
687,6,14.142,2,2,6,4,1,8,4,10,61.0
688,6,17.493,2,2,6,25,1,7,4,17,78.0
689,6,13.038,2,2,6,3,5,9,4,4,57.0
690,6,15.811,2,2,6,23,15,9,4,0,69.0
691,6,11.662,2,2,6,9,12,12,4,2,39.0
692,6,16.155,2,2,6,25,4,7,4,14,72.0
693,6,12.806,2,2,6,2,0,30,4,18,53.0
694,6,9.22,2,2,6,8,2,24,4,0,24.0
695,6,22.561,2,2,6,1,5,0,4,13,97.0
696,6,8.544,2,2,6,13,2,19,4,16,18.0
697,6,22.204,2,2,6,26,13,0,4,0,96.0
698,6,18.028,2,2,6,27,4,5,4,14,81.0
699,6,19.105,2,2,6,9,1,3,4,10,87.0
700,7,9.487,0,4,11,5,2,7,28,4,24.0
701,7,20.809,0,4,11,11,2,12,28,12,67.0
702,7,5.099,0,4,11,23,6,3,28,0,12.0
703,7,33.287,0,4,11,0,0,32,28,18,99.0
704,7,15.556,0,4,11,17,3,15,28,11,44.0
705,7,4.472,0,4,11,13,9,8,28,2,10.0
706,7,22.561,0,4,11,0,13,26,28,0,72.0
707,7,23.409,0,4,11,0,10,6,28,2,77.0
708,7,4.123,0,4,11,32,19,0,28,0,6.0
709,7,25.06,0,4,11,6,6,17,28,12,81.0
710,7,1.414,0,4,11,27,12,5,28,0,2.0
711,7,14.422,0,4,11,20,2,3,28,12,41.0
712,7,20.518,0,4,11,13,0,19,28,14,66.0
713,7,16.0,0,4,11,12,14,20,28,0,45.0
714,7,18.601,0,4,11,13,3,19,28,11,57.0
715,7,11.662,0,4,11,2,4,10,28,10,29.0
716,7,22.361,0,4,11,8,4,4,28,10,71.0
717,7,18.682,0,4,11,4,9,22,28,0,58.0
718,7,13.342,0,4,11,0,5,1,28,13,36.0
719,7,20.248,0,4,11,11,3,21,28,11,65.0
720,7,5.657,0,4,11,32,14,0,28,4,14.0
721,7,19.235,0,4,11,9,11,23,28,3,62.0
722,7,14.866,0,4,11,23,0,9,28,14,42.0
723,7,25.554,0,4,11,6,5,18,28,13,84.0
724,7,10.05,0,4,11,18,4,14,28,1,25.0
725,7,12.53,0,4,11,22,3,10,28,11,31.0
726,7,32.757,0,4,11,0,1,32,28,17,97.0
727,7,18.028,0,4,11,10,0,22,28,1,51.0
728,7,18.248,0,4,11,25,0,7,28,18,53.0
729,7,12.649,0,4,11,16,1,16,28,4,32.0
730,7,23.345,0,4,11,5,0,27,28,4,76.0
731,7,4.472,0,4,11,21,16,0,28,2,10.0
732,7,5.099,0,4,11,23,13,9,28,1,12.0
733,7,9.434,0,4,11,3,6,9,28,2,23.0
734,7,7.0,0,4,11,21,14,11,28,0,17.0
735,7,14.036,0,4,11,27,4,5,28,14,38.0
736,7,13.601,0,4,11,24,1,0,28,13,37.0
737,7,7.81,0,4,11,3,8,9,28,0,19.0
738,7,3.162,0,4,11,31,10,1,28,1,5.0
739,7,1.0,0,4,11,27,11,5,28,0,1.0
740,7,6.083,0,4,11,22,15,10,28,0,16.0
741,7,22.804,0,4,11,10,0,22,28,14,74.0
742,7,28.231,0,4,11,2,7,30,28,11,92.0
743,7,7.071,0,4,11,21,15,11,28,0,18.0
744,7,25.239,0,4,11,7,4,25,28,14,83.0
745,7,29.967,0,4,11,1,5,23,28,13,93.0
746,7,24.839,0,4,11,9,2,23,28,16,80.0
747,7,18.439,0,4,11,32,0,0,28,18,55.0
748,7,32.757,0,4,11,0,1,32,28,17,97.0
749,7,18.248,0,4,11,10,11,22,28,3,53.0
750,7,19.105,0,4,11,15,0,17,28,14,61.0
751,7,17.029,0,4,11,29,1,3,28,17,47.0
752,7,3.0,0,4,11,28,8,4,28,3,4.0
753,7,9.055,0,4,11,19,6,13,28,0,21.0
754,7,5.657,0,4,11,32,14,0,28,4,14.0
755,7,26.42,0,4,11,5,5,19,28,13,87.0
756,7,14.318,0,4,11,31,4,1,28,14,40.0
757,7,19.416,0,4,11,9,10,23,28,4,63.0
758,7,4.243,0,4,11,31,8,1,28,3,9.0
759,7,13.153,0,4,11,4,3,17,28,2,35.0
760,7,14.036,0,4,11,29,4,3,28,14,38.0
761,7,21.954,0,4,11,9,3,23,28,11,68.0
762,7,13.038,0,4,11,15,6,17,28,0,34.0
763,7,23.409,0,4,11,0,10,6,28,2,77.0
764,7,26.476,0,4,11,2,13,0,28,0,88.0
765,7,20.125,0,4,11,19,0,13,28,18,64.0
766,7,31.064,0,4,11,2,1,30,28,17,96.0
767,7,23.324,0,4,11,8,2,15,28,12,75.0
768,7,11.18,0,4,11,6,3,15,28,2,28.0
769,7,27.659,0,4,11,7,0,25,28,18,89.0
770,7,27.731,0,4,11,3,6,20,28,12,91.0
771,7,9.055,0,4,11,19,4,13,28,1,21.0
772,7,25.06,0,4,11,6,6,17,28,12,81.0
773,7,18.788,0,4,11,5,6,1,28,2,59.0
774,7,0.0,0,4,11,28,11,4,28,0,0.0
775,7,17.029,0,4,11,11,13,21,28,1,47.0
776,7,30.083,0,4,11,0,7,32,28,11,94.0
777,7,10.05,0,4,11,7,1,5,28,10,25.0
778,7,18.028,0,4,11,10,0,22,28,1,51.0
779,7,24.597,0,4,11,6,7,26,28,11,79.0
780,7,2.236,0,4,11,26,12,6,28,0,3.0
781,7,12.166,0,4,11,5,3,16,28,2,30.0
782,7,26.401,0,4,11,4,7,28,28,11,86.0
783,7,22.204,0,4,11,6,15,26,28,3,70.0
784,7,26.077,0,4,11,2,16,0,28,2,85.0
785,7,27.659,0,4,11,1,12,1,28,0,89.0
786,7,10.05,0,4,11,18,6,14,28,0,25.0
787,7,12.649,0,4,11,0,6,0,28,12,32.0
788,7,18.788,0,4,11,5,6,1,28,2,59.0
789,7,30.463,0,4,11,0,6,23,28,12,95.0
790,7,4.123,0,4,11,24,12,8,28,0,6.0
791,7,15.264,0,4,11,20,1,4,28,13,43.0
792,7,22.561,0,4,11,0,13,26,28,0,72.0
793,7,22.0,0,4,11,6,1,26,28,0,69.0
794,7,18.439,0,4,11,10,10,22,28,4,55.0
795,7,17.804,0,4,11,14,3,18,28,11,50.0
796,7,8.0,0,4,11,8,3,4,28,2,20.0
797,7,4.123,0,4,11,24,12,8,28,0,6.0
798,7,16.031,0,4,11,12,13,20,28,1,46.0
799,7,17.088,0,4,11,22,2,10,28,16,49.0
800,8,15.297,0,5,11,12,11,20,27,3,42.0
801,8,18.028,0,5,11,28,0,4,27,18,51.0
802,8,21.633,0,5,11,9,2,14,27,12,69.0
803,8,12.083,0,5,11,22,3,10,27,11,30.0
804,8,9.0,0,5,11,7,2,5,27,4,20.0
805,8,2.236,0,5,11,25,10,7,27,1,3.0
806,8,27.019,0,5,11,0,17,32,27,1,92.0
807,8,5.385,0,5,11,19,6,7,27,0,8.0
808,8,18.682,0,5,11,22,0,10,27,18,53.0
809,8,20.616,0,5,11,1,13,25,27,0,61.0
810,8,12.083,0,5,11,10,0,16,27,0,30.0
811,8,5.0,0,5,11,31,8,1,27,3,5.0
812,8,19.313,0,5,11,20,0,12,27,18,55.0
813,8,24.166,0,5,11,5,8,7,27,10,81.0
814,8,17.464,0,5,11,20,2,12,27,16,48.0
815,8,8.544,0,5,11,4,3,8,27,2,17.0
816,8,26.926,0,5,11,2,8,10,27,10,90.0
817,8,11.402,0,5,11,16,2,16,27,3,29.0
818,8,10.198,0,5,11,9,1,3,27,10,24.0
819,8,30.806,0,5,11,2,0,30,27,18,98.0
820,8,28.636,0,5,11,1,6,22,27,12,94.0
821,8,15.133,0,5,11,4,3,3,27,0,40.0
822,8,8.062,0,5,11,19,4,13,27,1,14.0
823,8,18.439,0,5,11,23,0,9,27,18,52.0
824,8,14.56,0,5,11,31,4,1,27,14,38.0
825,8,18.0,0,5,11,9,1,23,27,0,50.0
826,8,24.0,0,5,11,3,1,29,27,0,79.0
827,8,20.248,0,5,11,2,7,4,27,1,60.0
828,8,26.571,0,5,11,2,9,0,27,4,88.0
829,8,6.403,0,5,11,25,6,1,27,0,10.0
830,8,19.0,0,5,11,8,1,24,27,0,54.0
831,8,11.18,0,5,11,5,3,16,27,2,27.0
832,8,21.19,0,5,11,1,11,5,27,1,66.0
833,8,6.083,0,5,11,21,15,11,27,0,9.0
834,8,14.036,0,5,11,13,4,19,27,1,36.0
835,8,22.023,0,5,11,5,0,27,27,1,71.0
836,8,11.18,0,5,11,29,0,3,27,11,27.0
837,8,10.296,0,5,11,12,9,0,27,4,25.0
838,8,26.683,0,5,11,1,12,1,27,0,89.0
839,8,15.133,0,5,11,4,3,3,27,0,40.0
840,8,24.083,0,5,11,11,0,21,27,18,80.0
841,8,10.77,0,5,11,3,4,9,27,10,26.0
842,8,24.331,0,5,11,3,0,29,27,4,83.0
843,8,17.117,0,5,11,25,1,7,27,17,47.0
844,8,19.849,0,5,11,12,1,12,27,13,58.0
845,8,17.464,0,5,11,5,7,1,27,1,48.0
846,8,19.647,0,5,11,2,9,24,27,0,57.0
847,8,1.0,0,5,11,26,11,6,27,0,2.0
848,8,23.0,0,5,11,4,1,28,27,0,74.0
849,8,7.28,0,5,11,9,4,3,27,1,12.0
850,8,21.954,0,5,11,8,3,24,27,11,70.0
851,8,5.099,0,5,11,22,6,4,27,0,6.0
852,8,5.099,0,5,11,20,6,6,27,0,6.0
853,8,17.0,0,5,11,10,1,22,27,0,46.0
854,8,9.849,0,5,11,18,1,14,27,4,23.0
855,8,24.597,0,5,11,5,7,27,27,11,84.0
856,8,0.0,0,5,11,27,11,5,27,0,0.0
857,8,21.471,0,5,11,8,4,4,27,10,67.0
858,8,27.019,0,5,11,0,17,32,27,1,92.0
859,8,14.036,0,5,11,28,4,4,27,14,36.0
860,8,9.434,0,5,11,12,10,0,27,2,21.0
861,8,0.0,0,5,11,27,11,5,27,0,0.0
862,8,8.544,0,5,11,10,3,2,27,2,17.0
863,8,23.195,0,5,11,4,1,28,27,3,76.0
864,8,8.062,0,5,11,20,10,12,27,4,14.0
865,8,26.926,0,5,11,1,11,1,27,1,90.0
866,8,16.971,0,5,11,15,2,8,27,12,45.0
867,8,15.033,0,5,11,3,3,4,27,0,39.0
868,8,13.342,0,5,11,14,2,18,27,3,34.0
869,8,26.476,0,5,11,1,13,1,27,0,87.0
870,8,13.928,0,5,11,1,5,0,27,13,35.0
871,8,31.623,0,5,11,1,0,31,27,18,99.0
872,8,29.547,0,5,11,0,6,23,27,12,96.0
873,8,13.153,0,5,11,3,3,18,27,2,33.0
874,8,20.224,0,5,11,7,15,25,27,3,59.0
875,8,6.708,0,5,11,4,5,8,27,0,11.0
876,8,4.472,0,5,11,29,7,3,27,4,4.0
877,8,23.0,0,5,11,4,1,28,27,0,74.0
878,8,16.279,0,5,11,11,11,21,27,3,44.0
879,8,21.0,0,5,11,6,1,26,27,0,63.0
880,8,9.487,0,5,11,4,2,8,27,4,22.0
881,8,20.881,0,5,11,1,12,5,27,0,62.0
882,8,24.597,0,5,11,5,7,27,27,11,84.0
883,8,21.471,0,5,11,8,4,4,27,10,67.0
884,8,12.649,0,5,11,23,2,0,27,12,32.0
885,8,22.023,0,5,11,10,0,22,27,14,71.0
886,8,8.602,0,5,11,12,11,0,27,1,19.0
887,8,21.0,0,5,11,6,1,26,27,0,63.0
888,8,21.095,0,5,11,16,0,16,27,18,65.0
889,8,23.195,0,5,11,4,1,28,27,3,76.0
890,8,19.313,0,5,11,20,0,12,27,18,55.0
891,8,8.0,0,5,11,19,5,13,27,0,13.0
892,8,8.246,0,5,11,8,3,13,27,2,16.0
893,8,22.361,0,5,11,5,0,27,27,4,73.0
894,8,25.08,0,5,11,2,16,0,27,2,86.0
895,8,29.682,0,5,11,2,2,30,27,16,97.0
896,8,15.297,0,5,11,5,3,2,27,0,42.0
897,8,23.324,0,5,11,7,6,16,27,12,78.0
898,8,29.411,0,5,11,3,1,29,27,17,95.0
899,8,24.187,0,5,11,3,1,29,27,3,82.0
900,9,12.042,3,20,11,3,7,29,12,11,55.0
901,9,10.44,3,20,11,2,8,10,12,0,41.0
902,9,12.042,3,20,11,21,3,11,12,11,55.0
903,9,13.892,3,20,11,5,3,2,12,0,70.0
904,9,5.099,3,20,11,17,1,15,12,4,13.0
905,9,11.18,3,20,11,1,13,1,12,0,48.0
906,9,8.246,3,20,11,20,13,12,12,1,25.0
907,9,8.062,3,20,11,5,2,27,12,0,24.0
908,9,11.705,3,20,11,1,11,1,12,1,51.0
909,9,12.042,3,20,11,4,6,19,12,12,55.0
910,9,2.236,3,20,11,10,10,22,12,4,1.0
911,9,13.0,3,20,11,7,3,0,12,0,62.0
912,9,6.083,3,20,11,7,3,14,12,2,17.0
913,9,13.601,3,20,11,1,7,31,12,11,67.0
914,9,19.235,3,20,11,11,5,1,12,0,95.0
915,9,16.553,3,20,11,7,1,5,12,10,83.0
916,9,20.224,3,20,11,32,18,0,12,0,96.0
917,9,4.0,3,20,11,12,15,20,12,0,5.0
918,9,14.142,3,20,11,26,10,6,12,1,72.0
919,9,15.264,3,20,11,25,0,7,12,11,78.0
920,9,4.472,3,20,11,16,4,16,12,1,7.0
921,9,7.616,3,20,11,19,5,13,12,0,22.0
922,9,3.606,3,20,11,14,5,18,12,0,4.0
923,9,15.811,3,20,11,3,2,29,12,16,81.0
924,9,9.0,3,20,11,3,1,29,12,3,29.0
925,9,5.0,3,20,11,7,15,25,12,3,11.0
926,9,9.849,3,20,11,16,2,7,12,12,36.0
927,9,12.0,3,20,11,0,15,32,12,3,52.0
928,9,2.236,3,20,11,13,4,19,12,1,1.0
929,9,14.56,3,20,11,6,4,6,12,1,74.0
930,9,15.033,3,20,11,13,0,19,12,18,77.0
931,9,12.0,3,20,11,0,15,32,12,3,52.0
932,9,9.0,3,20,11,21,11,11,12,3,29.0
933,9,12.649,3,20,11,0,19,32,12,0,61.0
934,9,14.318,3,20,11,5,2,7,12,4,73.0
935,9,5.385,3,20,11,7,0,25,12,1,14.0
936,9,5.0,3,20,11,6,6,0,12,2,11.0
937,9,18.248,3,20,11,10,5,2,12,0,92.0
938,9,9.487,3,20,11,1,8,11,12,0,34.0
939,9,4.472,3,20,11,10,2,22,12,0,7.0
940,9,8.944,3,20,11,20,15,12,12,0,28.0
941,9,6.083,3,20,11,7,3,14,12,2,17.0
942,9,15.0,3,20,11,0,6,23,12,12,76.0
943,9,13.342,3,20,11,9,2,23,12,16,64.0
944,9,11.0,3,20,11,23,11,9,12,3,46.0
945,9,25.0,3,20,11,32,0,0,12,18,99.0
946,9,17.464,3,20,11,29,12,3,12,0,89.0
947,9,9.849,3,20,11,3,2,29,12,0,36.0
948,9,10.198,3,20,11,16,9,10,12,0,40.0
949,9,16.643,3,20,11,3,1,29,12,17,85.0
950,9,11.662,3,20,11,2,9,0,12,4,50.0
951,9,12.042,3,20,11,4,6,19,12,12,55.0
952,9,9.22,3,20,11,14,2,9,12,12,32.0
953,9,11.18,3,20,11,17,9,9,12,0,48.0
954,9,9.487,3,20,11,3,1,29,12,0,34.0
955,9,10.05,3,20,11,2,16,0,12,2,38.0
956,9,10.77,3,20,11,2,19,30,12,0,44.0
957,9,14.56,3,20,11,26,12,6,12,0,74.0
958,9,13.342,3,20,11,9,2,23,12,16,64.0
959,9,17.692,3,20,11,24,2,8,12,16,90.0
960,9,6.708,3,20,11,18,5,14,12,0,20.0
961,9,10.44,3,20,11,2,8,10,12,0,41.0
962,9,18.974,3,20,11,10,2,2,12,4,94.0
963,9,4.472,3,20,11,2,9,24,12,0,7.0
964,9,8.544,3,20,11,4,1,28,12,0,27.0
965,9,7.0,3,20,11,12,4,0,12,10,21.0
966,9,12.53,3,20,11,6,4,26,12,14,60.0
967,9,16.125,3,20,11,28,10,4,12,1,82.0
968,9,15.652,3,20,11,6,1,6,12,10,80.0
969,9,18.601,3,20,11,27,4,5,12,14,93.0
970,9,17.117,3,20,11,29,10,3,12,1,86.0
971,9,5.831,3,20,11,1,12,5,12,0,16.0
972,9,4.123,3,20,11,8,10,24,12,4,6.0
973,9,9.22,3,20,11,15,9,11,12,0,32.0
974,9,13.454,3,20,11,2,6,21,12,12,66.0
975,9,12.369,3,20,11,4,5,8,12,0,59.0
976,9,17.692,3,20,11,0,3,7,12,0,90.0
977,9,13.601,3,20,11,1,7,31,12,11,67.0
978,9,21.26,3,20,11,28,1,4,12,17,98.0
979,9,17.205,3,20,11,22,1,10,12,17,87.0
980,9,13.601,3,20,11,1,7,31,12,11,67.0
981,9,21.213,3,20,11,27,0,5,12,18,97.0
982,9,13.038,3,20,11,14,9,7,12,2,63.0
983,9,9.0,3,20,11,21,11,11,12,3,29.0
984,9,8.246,3,20,11,20,13,12,12,1,25.0
985,9,4.472,3,20,11,16,4,16,12,1,7.0
986,9,17.205,3,20,11,22,1,10,12,17,87.0
987,9,11.0,3,20,11,1,15,31,12,3,46.0
988,9,10.05,3,20,11,2,14,30,12,4,38.0
989,9,2.0,3,20,11,14,2,18,12,3,0.0
